State,Airport,OPID,A_Type,Type_ENG,Species,Damage,AC_Mass,Num_ENGS,Month,Year,Time,Height,Speed,Phase,Sky,Precip,Birds_Seen,Birds_Struck,Size
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,5,2016,,400,150,Approach,No Cloud,None,1,1,Small
MD,KBWI,AAL,A-320,D,Unknown bird,0,4,2,5,2016,Night,1000,140,Approach,Overcast,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2016,Day,50,150,Approach,Some Cloud,None,2 to 10,1,Small
MD,KHGR,AAY,MD-83,D,Unknown bird,0,4,2,5,2016,Day,,,Arrival,,,,1,
MD,KBWI,NKS,A-319,D,Unknown bird,0,4,2,5,2016,Night,1300,,Approach,,,,1,Small
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,4,2016,Night,4000,190,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737,D,Unknown bird,0,4,2,4,2016,Night,0,140,,No Cloud,None,,1,Medium
MD,KBWI,AAL,A-320,D,Unknown bird,0,4,2,4,2016,Night,2100,,Approach,,,,1,
MD,KBWI,FDX,DC-10-10,D,Unknown bird,0,4,3,4,2016,Night,800,210,Climb,No Cloud,None,1,1,Medium
MD,KMTN,BUS,EMB-500,D,Unknown bird,0,2,2,4,2016,Night,3000,230,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2016,Day,0,,Take-off run,,,,1,
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,4,2016,Day,0,100,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,American kestrel,0,4,2,4,2016,Day,0,100,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,3,2016,Day,,,Departure,,,,1,
MD,KMTN,GOV,AGUSTA AW 139,F,Red-tailed hawk,0,3,2,3,2016,Day,200,100,Climb,No Cloud,None,,1,Medium
MD,KBWI,DAL,A-320,D,Unknown bird,0,4,2,3,2016,Dawn,250,,Climb,,,,1,
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,3,2016,Day,0,,Landing Roll,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,2,2016,Day,,,Departure,,,,1,
MD,KBWI,SWA,B-737-700,D,Horned lark,0,4,2,2,2016,Day,0,140,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,DAL,B-737-800,D,Unknown bird,0,4,2,1,2016,Day,,,Departure,,,,1,
MD,KHGR,AAY,MD-83,D,Unknown bird,0,4,2,1,2016,Night,,,Departure,,,,1,
MD,KBWI,SWA,B-737-800,D,Red-shouldered hawk,0,4,2,12,2015,Day,,,Climb,Some Cloud,None,,1,Medium
MD,KBWI,DAL,B-737-800,D,Common grackle,0,4,2,11,2015,Dawn,400,,Climb,No Cloud,None,11 to 100,11-100,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,11,2015,Night,900,170,Climb,,,2 to 10,2 to 10,
MD,KBWI,AAL,DHC8 DASH 8,C,European starling,0,3,2,11,2015,Day,0,,Take-off run,Some Cloud,,2 to 10,2 to 10,Small
MD,KFDK,BUS,MOONEY M20,A/C,Unknown bird,0,1,1,11,2015,Day,0,,Landing Roll,,,,1,
MD,KSBY,PVT,PA-28,A,Unknown bird,1,1,1,11,2015,Night,,,Approach,,,,1,
MD,KBWI,NKS,A-320,D,Mourning dove,0,4,2,11,2015,Day,20,130,Approach,Overcast,Rain,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2015,Day,500,130,Approach,No Cloud,None,1,1,Small
MD,KMTN,PHM,EC135,F,Microbats,0,2,2,10,2015,Night,1000,100,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2015,Night,5000,250,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2015,Day,0,70,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,10,2015,Night,1000,150,Approach,Overcast,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,10,2015,Night,3000,170,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2015,Night,100,170,Climb,No Cloud,,,1,
MD,KESN,BUS,BE-400 BJET,D,Turkey vulture,1,2,2,10,2015,Day,20,80,Approach,No Cloud,None,1,1,Large
MD,KESN,BUS,CITATION EXL,D,Unknown bird,0,3,2,10,2015,,0,,Landing Roll,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2015,Day,500,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,10,2015,Night,1500,210,Climb,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2015,Day,400,170,Climb,Overcast,Rain,1,1,Large
MD,KMTN,BUS,GULFSTREAM V,D,Eastern meadowlark,0,4,2,10,2015,Day,100,150,Approach,Some Cloud,Rain,2 to 10,1,Small
MD,KBWI,KFS,B-727-200,D,Unknown bird,0,4,3,9,2015,Day,3000,250,Climb,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2015,Day,2000,210,Climb,No Cloud,None,1,1,Small
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,9,2015,Day,400,131,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2015,Day,300,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2015,Dusk,2000,170,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2015,Night,7000,250,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2015,Day,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,8,2015,Night,1000,150,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2015,Day,200,140,Approach,No Cloud,None,1,1,
MD,KMTN,BUS,CITATIONJET,D,European starling,1,2,2,8,2015,Day,150,150,,Some Cloud,None,Over 100,Over 100,Small
MD,KBWI,UAL,A-319,D,Perching birds (y),0,4,2,8,2015,Night,100,,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,AAL,A-321,D,Unknown bird,0,4,2,8,2015,Day,300,,Approach,Some Cloud,None,,1,Small
MD,KBWI,AAL,A-319,D,Unknown bird,0,4,2,8,2015,Night,10,130,Approach,Some Cloud,None,,1,Small
MD,KBWI,DAL,MD-90-30,D,Barn swallow,0,4,2,8,2015,Day,100,,Approach,Some Cloud,None,,1,Small
MD,KBWI,DAL,MD-90-30,D,Barn swallow,0,4,2,8,2015,Day,100,,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2015,Day,1500,220,Approach,No Cloud,None,,1,Small
MD,KBWI,JBU,EMB-190,D,European starling,0,4,2,8,2015,Day,0,,Take-off run,Overcast,None,1,1,Small
MD,KBWI,JBU,EMB-190,D,European starling,0,4,2,8,2015,Day,,,Climb,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2015,Day,50,130,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2015,Day,100,140,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,8,2015,Night,500,150,Climb,No Cloud,,1,1,Small
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,8,2015,,,,Approach,,,,1,
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,7,2015,Day,0,120,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737,D,European starling,0,4,2,7,2015,,100,,Approach,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2015,Day,0,80,Landing Roll,Overcast,,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,7,2015,Day,0,,Landing Roll,Some Cloud,Rain,1,1,Small
MD,KBWI,SWA,B-737-700,D,American kestrel,0,4,2,7,2015,Day,0,,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,7,2015,Night,50,135,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Barn swallow,0,4,2,7,2015,Day,0,,Landing Roll,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2015,Day,400,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,JIA,CRJ100/200,D,Barn swallow,0,3,2,7,2015,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2015,Day,150,175,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,7,2015,Day,0,110,Landing Roll,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2015,Day,10,145,Climb,No Cloud,None,1,1,Small
MD,KBWI,AAL,A-321,D,Horned lark,0,4,2,7,2015,Day,0,100,Take-off run,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2015,Day,20,140,Climb,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Mourning dove,0,4,2,7,2015,Day,2,140,Approach,No Cloud,None,1,2 to 10,Small
MD,KBWI,BUS,C-560,D,Eastern meadowlark,0,1,2,7,2015,Day,0,,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,EDV,CRJ900,D,Chimney swift,0,4,2,7,2015,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,7,2015,Day,10,125,Approach,Overcast,None,11 to 100,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2015,Day,200,140,Approach,No Cloud,None,1,1,Small
MD,KSBY,PDT,DHC8 DASH 8,C,Unknown bird,0,3,2,7,2015,,0,,Take-off run,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2015,Day,1000,145,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2015,Night,1000,200,Climb,Some Cloud,None,,1,Small
MD,KBWI,BUS,A-321,D,Mourning dove,0,4,2,7,2015,Day,0,,Take-off run,Some Cloud,None,,2 to 10,Small
MD,KBWI,JZA,DHC8 DASH 8,C,European starling,0,3,2,7,2015,Day,0,,Take-off run,Some Cloud,None,11 to 100,11-100,Small
MD,2G4,PVT,PA-46 MALIBU,A,Turkey vulture,1,1,1,7,2015,Day,800,130,Approach,Some Cloud,None,1,1,Large
MD,KBWI,ENY,EMB-145,D,Unknown bird,0,3,2,6,2015,Day,500,140,Approach,Overcast,,,1,Small
MD,KBWI,FDX,DC-10-10,D,Unknown bird,0,4,3,6,2015,Night,100,143,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,European starling,0,4,2,6,2015,Day,75,180,Climb,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Mourning dove,0,4,2,6,2015,Day,0,80,Take-off run,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Mourning dove,0,4,2,6,2015,Day,,,Approach,No Cloud,None,,1,Small
MD,KBWI,DAL,MD-90-30,D,American kestrel,0,4,2,6,2015,,0,,Landing Roll,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2015,Day,400,136,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,6,2015,Day,0,,Take-off run,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Barn swallow,0,4,2,6,2015,Day,,,Approach,Overcast,None,,1,Small
MD,KBWI,UPS,B-757-200,D,Mourning dove,0,4,2,6,2015,Dawn,0,,Landing Roll,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2015,Day,100,143,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2015,Day,50,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2015,Day,0,120,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,JZA,DHC8 DASH 8,C,Yellow-rumped warbler,0,3,2,6,2015,Day,,,Climb,Some Cloud,Rain,,1,Small
MD,KBWI,JZA*,DHC8 DASH 8,C,Unknown bird,0,3,2,6,2015,,,,Departure,,,,1,
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,5,2015,Night,700,111,Approach,Some Cloud,None,1,1,Small
MD,KBWI,JBU,EMB-190,D,Osprey,0,4,2,5,2015,Day,20,130,Approach,Some Cloud,None,,1,Large
MD,KBWI,SWA,B-737,D,Unknown bird,0,4,2,5,2015,,1000,,Approach,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2015,Night,3000,210,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Red-eyed vireo,0,4,2,5,2015,Night,100,160,Climb,No Cloud,None,,1,Small
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,5,2015,Day,0,100,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2015,Day,500,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2015,Night,4500,250,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2015,Night,1800,180,Approach,No Cloud,None,,1,Small
MD,KBWI,DAL,MD-88,D,Unknown bird,0,4,2,5,2015,Night,754,140,Approach,Some Cloud,None,,1,Medium
MD,KBWI,BUS,BE-300 KING,C,Unknown bird,0,1,2,5,2015,Day,25,,Climb,Some Cloud,None,,1,Small
MD,KBWI,BUS,CHALLENGER 300,D,Unknown bird,0,3,2,4,2015,Day,8000,250,Descent,Some Cloud,None,1,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2015,Day,3000,170,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2015,Night,4000,240,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2015,Night,2850,210,Climb,No Cloud,None,,1,Small
MD,KBWI,AAL,A-320,D,Unknown bird,0,4,2,4,2015,Day,0,,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,AAL,A-320,D,Unknown bird,0,4,2,4,2015,Day,0,,Landing Roll,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2015,Day,600,160,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2015,Day,400,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2015,Night,6000,230,Climb,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,4,2015,Day,1800,140,Approach,No Cloud,None,2 to 10,1,Medium
MD,KBWI,AWE,A-319,D,Unknown bird,0,4,2,4,2015,Night,,,Approach,,,,1,
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,3,2015,Night,1200,160,Climb,Some Cloud,None,1,1,Large
MD,MD71,PHM,EC135,F,Unknown bird,0,2,2,3,2015,Night,800,80,Approach,Some Cloud,None,,1,Small
MD,W00,BUS,C-172,A,Unknown bird,0,1,1,2,2015,Day,10,60,Climb,No Cloud,None,2 to 10,1,Small
MD,KBWI,AAL,B-737-800,D,Herring gull,1,4,2,1,2015,Day,400,150,Approach,Some Cloud,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,1,2015,Day,,,Departure,Some Cloud,None,,11-100,Small
MD,KBWI,SWA,B-737-700,D,Canada goose,1,4,2,12,2014,Night,3800,230,Approach,No Cloud,None,2 to 10,2 to 10,Large
MD,KBWI,UAL,B-757-200,D,Mourning dove,1,4,2,12,2014,Day,0,,Landing Roll,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,12,2014,Night,2,145,Climb,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,JBU,EMB-190,D,Swallows,0,4,2,11,2014,Day,,,Approach,Overcast,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-800,D,Sparrows,0,4,2,11,2014,Day,100,150,Approach,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,UPS,B-767-300,D,Unknown bird,0,4,2,11,2014,Night,4100,250,Climb,,,1,1,Medium
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,11,2014,,,,Approach,Some Cloud,None,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2014,Day,100,160,Climb,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Common grackle,1,4,2,11,2014,Day,2500,210,Approach,No Cloud,None,11 to 100,11-100,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2014,Night,3500,200,Approach,No Cloud,None,,1,
MD,KBWI,AAL,B-737-800,D,Unknown bird,0,4,2,10,2014,Night,4000,,Approach,,,,2 to 10,
MD,KANP,BUS,C-152,A,Unknown bird,0,1,1,10,2014,Night,500,67,Climb,Some Cloud,None,1,1,Medium
MD,KSBY,PDT,DHC8 DASH 8,C,Rock pigeon,0,3,2,10,2014,Night,6000,240,Approach,,,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2014,Night,2000,150,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2014,Night,700,140,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,American kestrel,0,4,2,10,2014,Day,10,140,Approach,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2014,Night,3000,180,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,10,2014,Night,3000,170,Approach,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,10,2014,Night,8000,250,Climb,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2014,Night,2000,190,Approach,No Cloud,None,1,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2014,Night,2500,210,Climb,No Cloud,None,1,1,Medium
MD,KANP,PVT,HOMEBUILT,,White-tailed deer,1,1,,9,2014,Dusk,0,50,Landing Roll,No Cloud,None,2 to 10,1,Large
MD,KBWI,NKS,A-319,D,Unknown bird,0,4,2,9,2014,Night,2000,150,Approach,No Cloud,None,1,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2014,Day,400,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2014,Day,500,136,Approach,Some Cloud,None,1,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,9,2014,Day,1500,135,Approach,Some Cloud,Rain,,1,Small
MD,KBWI,OAE,B-767-300,D,Unknown bird,0,4,2,9,2014,Night,0,,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,BUS,CL-600,D,Turkey vulture,0,3,2,9,2014,Day,1000,140,Approach,Some Cloud,None,,1,Large
MD,KBWI,AAL,MD-80,D,Unknown bird,0,4,2,9,2014,Day,300,140,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2014,Day,1500,140,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2014,Night,5000,230,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2014,Day,1000,190,Climb,,,1,1,Medium
MD,KBWI,UAL,B-737-800,D,Unknown bird,0,4,2,9,2014,Night,1800,,Approach,,,,1,
MD,KBWI,AWE,A-321,D,Unknown bird,0,4,2,9,2014,Day,100,,Climb,Some Cloud,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,9,2014,Day,200,,Approach,,,,1,
MD,KBWI,DAL,MD-90-30,D,Bonaparte's gull,0,4,2,9,2014,Day,0,,Take-off run,Some Cloud,None,,11-100,Small
MD,KBWI,SWA,B-737-700,D,Mourning dove,0,4,2,8,2014,Day,0,,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2014,Day,300,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Tree swallow,0,4,2,8,2014,Day,0,,Landing Roll,Overcast,None,1,1,Small
MD,KHGR,BUS,PA-46 MALIBU,A,Unknown bird,1,1,1,8,2014,Day,,,Approach,,,,1,
MD,KBWI,SWA,B-737-600,D,Unknown bird,0,4,2,8,2014,Day,0,,Landing Roll,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2014,Night,1800,170,Approach,Overcast,Rain,,1,Small
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,8,2014,Day,0,100,Landing Roll,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Sparrows,0,4,2,8,2014,Day,0,,Landing Roll,Overcast,None,,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,8,2014,Day,20,120,Approach,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,RPA,EMB-170,D,Unknown bird,0,4,2,7,2014,,,,Approach,,,,1,Small
MD,KBWI,ASH,CRJ900,D,Unknown bird,0,4,2,7,2014,Day,0,,Landing Roll,,,1,1,Small
MD,KBWI,UAL,B-737-900,D,European starling,0,4,2,7,2014,Day,0,,Take-off run,Some Cloud,None,,2 to 10,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,7,2014,Day,,,Approach,,,,1,Small
MD,KBWI,BUS,C-560,D,Unknown bird,0,1,2,7,2014,Day,,,Approach,,,,1,
MD,KBWI,EDV,CRJ100/200,D,Unknown bird,0,3,2,7,2014,Day,0,,Take-off run,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2014,Day,100,170,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2014,Day,,,Approach,,,,1,
MD,KBWI,BUS,C-680,D,Mourning dove,0,3,2,7,2014,Day,0,,Take-off run,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2014,Night,400,135,Approach,No Cloud,None,,1,Small
MD,KFDK,UNK,C-172,A,European starling,0,1,1,6,2014,Day,,,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2014,Day,0,130,Landing Roll,No Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2014,Day,0,,Landing Roll,,,,2 to 10,
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2014,Day,1000,140,Approach,Overcast,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2014,Night,1700,210,Approach,No Cloud,None,,1,
MD,KBWI,DAL,B-757-200,D,Rock pigeon,0,4,2,6,2014,Day,0,,Take-off run,Some Cloud,None,,2 to 10,Small
MD,KOXB,PVT,PA-28,A,Unknown bird,1,1,1,6,2014,Day,200,90,Climb,No Cloud,None,1,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2014,Day,0,100,Landing Roll,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-400,D,European starling,0,4,2,6,2014,Day,0,,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2014,Day,800,137,Approach,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-737-700,D,Unknown bird,0,4,2,6,2014,Day,,,Departure,,,,1,
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Day,400,150,Climb,No Cloud,None,,1,Small
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,5,2014,Day,300,112,Approach,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2014,Day,150,,Approach,,,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-800,D,Sparrows,0,4,2,5,2014,Day,0,100,Landing Roll,Some Cloud,None,1,1,Small
MD,KBWI,UCA,DHC8 DASH 8,C,Unknown bird,0,3,2,5,2014,Night,3000,170,Approach,Overcast,None,,1,Large
MD,KBWI,CHQ,EMB-145,D,Sparrows,0,3,2,5,2014,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Day,3600,250,Climb,No Cloud,,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Day,,,Approach,,,,2 to 10,
MD,KBWI,NKS,A-320,D,Unknown bird,0,4,2,5,2014,Night,,,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2014,Night,2200,210,Climb,Some Cloud,None,,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2014,Night,3300,230,Approach,Some Cloud,None,,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2014,Night,4000,240,Approach,No Cloud,None,,1,
MD,KBWI,SWA,B-737-800,D,Unknown bird,0,4,2,5,2014,Night,,,Approach,No Cloud,None,,1,Large
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Night,4000,210,Approach,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Night,5000,210,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2014,Day,50,140,Approach,Some Cloud,None,,1,Small
MD,KBWI,UPS,B-767-300,D,Unknown bird,0,4,2,5,2014,Day,660,136,Approach,,,1,1,Small
MD,KBWI,JZA,DHC8 DASH 8,C,Unknown bird,0,3,2,5,2014,Night,,,Approach,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2014,Night,2000,200,Approach,No Cloud,None,,1,
MD,KBWI,BUS,CHALLENGER 300,D,Unknown bird,1,3,2,5,2014,Night,2000,200,Approach,Some Cloud,Rain,,1,Small
