Date,SPY,Logret,rk_twoscale,rv5,bv,rsv_ss,rk_parzen,rk_th2,medrv,rsv,rv10_ss,rv5_ss,bv_ss,rv10
1/20/2015,185.75,0.0021,0.000061,0.000084,0.000074,0.000041,0.00006,0.00006,0.000028,0.000041,0.00007,0.000084,0.000074,0.00007
1/21/2015,186.69,0.005,0.000068,0.0001,0.000092,0.000035,0.000049,0.000066,0.000023,0.000035,0.000067,0.0001,0.000092,0.000067
1/22/2015,189.47,0.0148,0.000066,0.000061,0.000063,0.000021,0.000073,0.000063,0.00003,0.000021,0.000071,0.000061,0.000063,0.000071
1/23/2015,188.43,-0.0055,0.000031,0.000025,0.000025,0.000015,0.000022,0.000031,0.000015,0.000015,0.000027,0.000025,0.000025,0.000027
1/26/2015,188.87,0.0023,0.000026,0.00003,0.00002,0.000014,0.000029,0.000025,0.000011,0.000014,0.000034,0.00003,0.00002,0.000034
1/27/2015,186.38,-0.0133,0.00007,0.000103,0.000051,0.000082,0.000105,0.000065,0.000026,0.000082,0.000089,0.000103,0.000051,0.000089
1/28/2015,183.99,-0.0129,0.000082,0.000093,0.000087,0.000058,0.000112,0.000082,0.000044,0.000058,0.000087,0.000093,0.000087,0.000087
1/29/2015,185.69,0.0092,0.000078,0.000088,0.00011,0.000037,0.000078,0.000076,0.000071,0.000037,0.000073,0.000088,0.00011,0.000073
1/30/2015,183.35,-0.0127,0.000093,0.000098,0.000089,0.000058,0.000118,0.000089,0.000067,0.000058,0.000092,0.000098,0.000089,0.000092
2/2/2015,185.63,0.0123,0.000102,0.000118,0.000116,0.000047,0.000176,0.000099,0.000085,0.000047,0.000125,0.000118,0.000116,0.000125
2/3/2015,188.31,0.0144,0.000055,0.000089,0.000044,0.000017,0.000089,0.000052,0.000031,0.000017,0.000086,0.000089,0.000044,0.000086
2/4/2015,187.59,-0.0038,0.00005,0.000067,0.000059,0.000045,0.000071,0.000049,0.00002,0.000045,0.000052,0.000067,0.000059,0.000052
2/5/2015,189.49,0.01,0.000024,0.000034,0.000021,0.000007,0.000032,0.000023,0.000011,0.000007,0.000036,0.000034,0.000021,0.000036
2/6/2015,188.96,-0.0028,0.000042,0.000041,0.000043,0.000026,0.000045,0.00004,0.000015,0.000026,0.000039,0.000041,0.000043,0.000039
2/9/2015,188.12,-0.0045,0.000033,0.000034,0.000036,0.000019,0.000023,0.000032,0.00002,0.000019,0.000036,0.000034,0.000036,0.000036
2/10/2015,190.12,0.0106,0.000027,0.000039,0.000025,0.000013,0.000032,0.000026,0.000013,0.000013,0.00004,0.000039,0.000025,0.00004
2/11/2015,190.23,0.0006,0.000031,0.000028,0.000022,0.000014,0.000025,0.00003,0.000007,0.000014,0.000028,0.000028,0.000022,0.000028
2/12/2015,192.06,0.0096,0.000015,0.000026,0.000014,0.000005,0.000021,0.000015,0.000006,0.000005,0.000024,0.000026,0.000014,0.000024
2/13/2015,192.85,0.0041,0.000013,0.00001,0.00001,0.000004,0.000012,0.000013,0.000005,0.000004,0.000012,0.00001,0.00001,0.000012
2/17/2015,193.15,0.0016,0.000012,0.000015,0.00001,0.000009,0.000016,0.000012,0.000003,0.000009,0.000019,0.000015,0.00001,0.000019
2/18/2015,193.17,0.0001,0.000015,0.000019,0.000016,0.00001,0.000014,0.000014,0.000006,0.00001,0.000016,0.000019,0.000016,0.000016
2/19/2015,193.04,-0.0007,0.000013,0.00002,0.00001,0.000016,0.000019,0.000013,0.000004,0.000016,0.000018,0.00002,0.00001,0.000018
2/20/2015,194.19,0.006,0.000028,0.000021,0.000018,0.000009,0.000034,0.000028,0.000009,0.000009,0.000026,0.000021,0.000018,0.000026
2/23/2015,194.17,-0.0001,0.00001,0.000011,0.000007,0.000008,0.000013,0.00001,0.000003,0.000008,0.000012,0.000011,0.000007,0.000012
2/24/2015,194.72,0.0028,0.000013,0.00001,0.000008,0.000004,0.000011,0.000013,0.000004,0.000004,0.000009,0.00001,0.000008,0.000009
2/25/2015,194.55,-0.0009,0.000009,0.00001,0.000008,0.000007,0.00001,0.000009,0.000004,0.000007,0.000012,0.00001,0.000008,0.000012
2/26/2015,194.32,-0.0012,0.000015,0.00002,0.000019,0.000012,0.000017,0.000014,0.000006,0.000012,0.000016,0.00002,0.000019,0.000016
2/27/2015,193.66,-0.0034,0.000013,0.000012,0.000011,0.000008,0.000008,0.000013,0.000005,0.000008,0.000012,0.000012,0.000011,0.000012
3/2/2015,194.88,0.0063,0.000008,0.000007,0.000006,0.000002,0.000012,0.000008,0.000004,0.000002,0.000008,0.000007,0.000006,0.000008
3/3/2015,194.08,-0.0041,0.000019,0.000025,0.000022,0.000017,0.000025,0.000018,0.000016,0.000017,0.000024,0.000025,0.000022,0.000024
3/4/2015,193.26,-0.0042,0.000025,0.000045,0.000029,0.000036,0.000057,0.000025,0.000007,0.000036,0.000059,0.000045,0.000029,0.000059
3/5/2015,193.48,0.0011,0.000012,0.000013,0.000011,0.000006,0.000013,0.000011,0.000006,0.000006,0.000012,0.000013,0.000011,0.000012
3/6/2015,190.76,-0.0142,0.000039,0.000055,0.000032,0.000043,0.000056,0.000037,0.000019,0.000043,0.000056,0.000055,0.000032,0.000056
3/9/2015,191.55,0.0041,0.000015,0.000015,0.000014,0.000006,0.000014,0.000015,0.000009,0.000006,0.000014,0.000015,0.000014,0.000014
3/10/2015,188.44,-0.0164,0.000039,0.000071,0.000045,0.000059,0.000083,0.000037,0.000021,0.000059,0.000086,0.000071,0.000045,0.000086
3/11/2015,188,-0.0023,0.000024,0.000035,0.000037,0.000019,0.000024,0.000023,0.000023,0.000019,0.00003,0.000035,0.000037,0.00003
3/12/2015,190.39,0.0126,0.000016,0.000043,0.000021,0.000003,0.000058,0.000016,0.000006,0.000003,0.000052,0.000043,0.000021,0.000052
3/13/2015,189.22,-0.0062,0.000036,0.00005,0.000057,0.000032,0.000047,0.000033,0.000044,0.000032,0.000056,0.00005,0.000057,0.000056
3/16/2015,191.75,0.0133,0.000021,0.000027,0.00002,0.000004,0.000038,0.00002,0.000007,0.000004,0.000032,0.000027,0.00002,0.000032
3/17/2015,191.18,-0.003,0.000025,0.000035,0.000021,0.000027,0.00003,0.000023,0.000004,0.000027,0.000031,0.000035,0.000021,0.000031
3/18/2015,193.48,0.0119,0.000059,0.000111,0.000074,0.00002,0.000199,0.000056,0.000014,0.00002,0.000141,0.000111,0.000074,0.000141
3/19/2015,192.59,-0.0046,0.000023,0.000031,0.000023,0.00002,0.000028,0.000021,0.000015,0.00002,0.000032,0.000031,0.000023,0.000032
3/20/2015,194.29,0.0088,0.000016,0.000044,0.000013,0.000006,0.000038,0.000015,0.000005,0.000006,0.000047,0.000044,0.000013,0.000047
3/23/2015,193.92,-0.002,0.00001,0.000014,0.000013,0.000008,0.000016,0.00001,0.000007,0.000008,0.000015,0.000014,0.000013,0.000015
3/24/2015,192.83,-0.0056,0.00002,0.00002,0.000019,0.000013,0.000021,0.000019,0.000013,0.000013,0.000022,0.00002,0.000019,0.000022
3/25/2015,190,-0.0148,0.000035,0.000047,0.000049,0.000036,0.000057,0.000033,0.000031,0.000036,0.00005,0.000047,0.000049,0.00005
3/26/2015,189.55,-0.0024,0.000054,0.000076,0.000053,0.000049,0.000063,0.000052,0.000036,0.000049,0.000063,0.000076,0.000053,0.000063
3/27/2015,189.98,0.0023,0.000029,0.000034,0.000033,0.000016,0.000013,0.000029,0.000013,0.000016,0.000023,0.000034,0.000033,0.000023
3/30/2015,192.3,0.0121,0.000022,0.000046,0.000023,0.000004,0.000057,0.000021,0.000006,0.000004,0.000062,0.000046,0.000023,0.000062
3/31/2015,190.62,-0.0088,0.000033,0.000042,0.000033,0.000032,0.000037,0.000031,0.000017,0.000032,0.000034,0.000042,0.000033,0.000034
4/1/2015,189.94,-0.0035,0.000047,0.000054,0.000057,0.000034,0.000075,0.000046,0.000026,0.000034,0.000068,0.000054,0.000057,0.000068
4/2/2015,190.63,0.0036,0.000019,0.000026,0.000026,0.000008,0.00004,0.000019,0.000011,0.000008,0.000031,0.000026,0.000026,0.000031
4/6/2015,191.91,0.0067,0.000024,0.000029,0.000026,0.000012,0.000034,0.000023,0.000007,0.000012,0.000029,0.000029,0.000026,0.000029
4/7/2015,191.4,-0.0026,0.000014,0.00002,0.000013,0.00001,0.000025,0.000014,0.000005,0.00001,0.00002,0.00002,0.000013,0.00002
4/8/2015,192.05,0.0034,0.000036,0.000052,0.000049,0.000022,0.000037,0.000034,0.000016,0.000022,0.000063,0.000052,0.000049,0.000063
4/9/2015,192.9,0.0044,0.000028,0.000036,0.000024,0.000014,0.000023,0.000027,0.000013,0.000014,0.00003,0.000036,0.000024,0.00003
4/10/2015,193.95,0.0054,0.000008,0.000008,0.000007,0.000002,0.000007,0.000008,0.000003,0.000002,0.000007,0.000008,0.000007,0.000007
4/13/2015,193.07,-0.0045,0.000011,0.000012,0.000012,0.000007,0.000012,0.000011,0.000008,0.000007,0.000013,0.000012,0.000012,0.000013
4/14/2015,193.44,0.0019,0.00002,0.000028,0.000021,0.000012,0.00003,0.000019,0.000009,0.000012,0.000027,0.000028,0.000021,0.000027
4/15/2015,194.31,0.0045,0.000012,0.00002,0.000015,0.000006,0.000023,0.000012,0.000004,0.000006,0.000029,0.00002,0.000015,0.000029
4/16/2015,194.26,-0.0003,0.000015,0.000017,0.000015,0.00001,0.000014,0.000015,0.000009,0.00001,0.000016,0.000017,0.000015,0.000016
4/17/2015,192.02,-0.0116,0.000039,0.000058,0.000028,0.000047,0.00007,0.000038,0.000019,0.000047,0.000057,0.000058,0.000028,0.000057
4/20/2015,193.78,0.0091,0.000018,0.000037,0.000011,0.000004,0.000043,0.000017,0.000005,0.000004,0.000039,0.000037,0.000011,0.000039
4/21/2015,193.55,-0.0012,0.000023,0.000021,0.000019,0.00001,0.000013,0.000021,0.000011,0.00001,0.000016,0.000021,0.000019,0.000016
4/22/2015,194.5,0.0049,0.000022,0.000021,0.000017,0.000008,0.000021,0.000022,0.000005,0.000008,0.000026,0.000021,0.000017,0.000026
4/23/2015,194.99,0.0025,0.000016,0.000024,0.000014,0.000008,0.000022,0.000016,0.00001,0.000008,0.000022,0.000024,0.000014,0.000022
4/24/2015,195.44,0.0023,0.000014,0.000011,0.00001,0.000003,0.000005,0.000014,0.000004,0.000003,0.000009,0.000011,0.00001,0.000009
4/27/2015,194.63,-0.0042,0.000018,0.000023,0.000024,0.000013,0.000018,0.000017,0.000013,0.000013,0.000025,0.000023,0.000024,0.000025
4/28/2015,195.24,0.0032,0.000022,0.000042,0.000043,0.000022,0.000039,0.000021,0.000011,0.000022,0.000036,0.000042,0.000043,0.000036
4/29/2015,194.44,-0.0041,0.000046,0.000044,0.000042,0.000023,0.000041,0.000044,0.000018,0.000023,0.000036,0.000044,0.000042,0.000036
4/30/2015,192.49,-0.0101,0.000049,0.00005,0.000047,0.000033,0.000057,0.000048,0.000026,0.000033,0.000049,0.00005,0.000047,0.000049
5/1/2015,194.58,0.0108,0.000025,0.000045,0.00002,0.000008,0.00004,0.000023,0.000009,0.000008,0.000047,0.000045,0.00002,0.000047
5/4/2015,195.13,0.0028,0.000012,0.000014,0.000013,0.000004,0.000017,0.000012,0.000006,0.000004,0.000016,0.000014,0.000013,0.000016
5/5/2015,192.9,-0.0115,0.000029,0.000033,0.000035,0.000022,0.000038,0.000028,0.000028,0.000022,0.000033,0.000033,0.000035,0.000033
5/6/2015,192.11,-0.0041,0.000042,0.000086,0.000082,0.00005,0.000069,0.000039,0.00004,0.00005,0.000063,0.000086,0.000082,0.000063
5/7/2015,192.87,0.004,0.000029,0.000031,0.000033,0.000013,0.000024,0.000027,0.00001,0.000013,0.000034,0.000031,0.000033,0.000034
5/8/2015,195.41,0.0131,0.000023,0.000076,0.000013,0.000003,0.000063,0.000022,0.000004,0.000003,0.000068,0.000076,0.000013,0.000068
5/11/2015,194.48,-0.0048,0.000016,0.000017,0.000016,0.000011,0.000016,0.000015,0.000009,0.000011,0.000014,0.000017,0.000016,0.000014
5/12/2015,193.9,-0.003,0.00004,0.000067,0.000046,0.000046,0.000066,0.000038,0.000023,0.000046,0.000065,0.000067,0.000046,0.000065
5/13/2015,193.93,0.0002,0.000023,0.000045,0.000025,0.000014,0.000035,0.000022,0.000011,0.000014,0.000038,0.000045,0.000025,0.000038
5/14/2015,195.96,0.0104,0.000016,0.00003,0.00001,0.000003,0.000021,0.000016,0.000005,0.000003,0.000029,0.00003,0.00001,0.000029
5/15/2015,196.17,0.0011,0.00001,0.000012,0.000012,0.000007,0.000006,0.000011,0.000003,0.000007,0.000008,0.000012,0.000012,0.000008
5/18/2015,196.78,0.0031,0.000006,0.000005,0.000005,0.000002,0.000006,0.000006,0.000003,0.000002,0.000005,0.000005,0.000005,0.000005
5/19/2015,196.71,-0.0003,0.000011,0.00001,0.00001,0.000006,0.000011,0.000011,0.000005,0.000006,0.00001,0.00001,0.00001,0.00001
5/20/2015,196.57,-0.0007,0.000015,0.000018,0.000015,0.000009,0.000022,0.000014,0.000007,0.000009,0.000025,0.000018,0.000015,0.000025
5/21/2015,197.15,0.0029,0.000008,0.000008,0.000008,0.000003,0.000009,0.000008,0.000005,0.000003,0.000009,0.000008,0.000008,0.000009
5/22/2015,196.68,-0.0024,0.000009,0.000011,0.00001,0.000007,0.000008,0.000009,0.000002,0.000007,0.000007,0.000011,0.00001,0.000007
5/26/2015,194.56,-0.0108,0.000022,0.000027,0.000023,0.000021,0.000037,0.000021,0.000011,0.000021,0.000039,0.000027,0.000023,0.000039
5/27/2015,196.41,0.0094,0.000014,0.000016,0.000015,0.000003,0.00002,0.000014,0.000004,0.000003,0.000016,0.000016,0.000015,0.000016
5/28/2015,196.19,-0.0011,0.000015,0.000019,0.000018,0.000012,0.000019,0.000014,0.00001,0.000012,0.000024,0.000019,0.000018,0.000024
5/29/2015,194.97,-0.0062,0.000022,0.000029,0.000024,0.000018,0.000038,0.000022,0.000014,0.000018,0.000037,0.000029,0.000024,0.000037
6/1/2015,195.36,0.002,0.000033,0.00004,0.000034,0.000019,0.000026,0.000032,0.00001,0.000019,0.000036,0.00004,0.000034,0.000036
6/2/2015,195.17,-0.001,0.000025,0.000031,0.000029,0.000019,0.000037,0.000025,0.00001,0.000019,0.000045,0.000031,0.000029,0.000045
6/3/2015,195.69,0.0026,0.000022,0.000019,0.000013,0.000007,0.00002,0.000022,0.000006,0.000007,0.000018,0.000019,0.000013,0.000018
6/4/2015,194.04,-0.0085,0.000039,0.000045,0.000027,0.000029,0.000038,0.000038,0.000014,0.000029,0.000041,0.000045,0.000027,0.000041
6/5/2015,193.7,-0.0017,0.000025,0.000034,0.000029,0.000017,0.000034,0.000023,0.000011,0.000017,0.000037,0.000034,0.000029,0.000037
6/8/2015,192.46,-0.0065,0.00002,0.000015,0.000013,0.00001,0.000016,0.000019,0.000006,0.00001,0.000012,0.000015,0.000013,0.000012
6/9/2015,192.48,0.0001,0.000021,0.000022,0.00002,0.000011,0.000022,0.000021,0.00001,0.000011,0.000019,0.000022,0.00002,0.000019
6/10/2015,194.8,0.012,0.000022,0.000039,0.000015,0.000004,0.000037,0.000021,0.000006,0.000004,0.000044,0.000039,0.000015,0.000044
6/11/2015,195.44,0.0033,0.000015,0.00002,0.000012,0.000007,0.000015,0.000015,0.000005,0.000007,0.00002,0.00002,0.000012,0.00002
6/12/2015,193.85,-0.0082,0.000021,0.000027,0.000023,0.00002,0.00003,0.00002,0.000007,0.00002,0.000038,0.000027,0.000023,0.000038
6/15/2015,193.08,-0.004,0.000042,0.000085,0.000031,0.000072,0.000066,0.000038,0.000012,0.000072,0.000077,0.000085,0.000031,0.000077
6/16/2015,194.15,0.0055,0.000015,0.000028,0.000022,0.000007,0.000015,0.000014,0.000005,0.000007,0.00002,0.000028,0.000022,0.00002
6/17/2015,194.46,0.0016,0.000038,0.000041,0.000029,0.000013,0.000046,0.000037,0.00001,0.000013,0.000046,0.000041,0.000029,0.000046
6/18/2015,196.42,0.01,0.00002,0.000032,0.000019,0.000006,0.00003,0.000019,0.000007,0.000006,0.000026,0.000032,0.000019,0.000026
6/19/2015,195.61,-0.0041,0.000009,0.000011,0.000009,0.000008,0.000011,0.000009,0.000003,0.000008,0.000015,0.000011,0.000009,0.000015
6/22/2015,196.61,0.0051,0.000019,0.000048,0.000023,0.000006,0.000028,0.000017,0.000007,0.000006,0.000029,0.000048,0.000023,0.000029
6/23/2015,196.76,0.0008,0.000009,0.000011,0.000008,0.000006,0.000007,0.000009,0.000002,0.000006,0.000008,0.000011,0.000008,0.000008
6/24/2015,195.33,-0.0073,0.000014,0.000014,0.000011,0.000009,0.000015,0.000013,0.000008,0.000009,0.000013,0.000014,0.000011,0.000013
6/25/2015,194.7,-0.0032,0.000016,0.000017,0.000018,0.000009,0.000017,0.000016,0.000008,0.000009,0.000015,0.000017,0.000018,0.000015
6/26/2015,194.77,0.0003,0.000019,0.000023,0.000024,0.000011,0.000021,0.000018,0.000012,0.000011,0.000022,0.000023,0.000024,0.000022
6/29/2015,190.66,-0.0213,0.000054,0.000076,0.000039,0.000064,0.000046,0.000052,0.000026,0.000064,0.00008,0.000076,0.000039,0.00008
6/30/2015,191.04,0.002,0.000055,0.000081,0.000049,0.000026,0.000052,0.000054,0.00003,0.000026,0.000079,0.000081,0.000049,0.000079
7/1/2015,192.6,0.0081,0.000032,0.00006,0.000032,0.000016,0.000046,0.00003,0.000019,0.000016,0.000069,0.00006,0.000032,0.000069
7/2/2015,192.37,-0.0012,0.000019,0.000022,0.000018,0.00001,0.000014,0.000019,0.00001,0.00001,0.000022,0.000022,0.000018,0.000022
7/6/2015,191.77,-0.0031,0.000036,0.000086,0.00005,0.000066,0.000046,0.000035,0.000015,0.000066,0.000057,0.000086,0.00005,0.000057
7/7/2015,193.01,0.0065,0.000059,0.00009,0.000079,0.000032,0.000098,0.000057,0.000062,0.000032,0.000074,0.00009,0.000079,0.000074
7/8/2015,189.78,-0.0169,0.000073,0.000087,0.000067,0.000064,0.000072,0.00007,0.000039,0.000064,0.000085,0.000087,0.000067,0.000085
7/9/2015,190.03,0.0013,0.000063,0.000172,0.000044,0.000024,0.000124,0.000058,0.000024,0.000024,0.00016,0.000172,0.000044,0.00016
7/10/2015,192.52,0.013,0.000051,0.000126,0.00002,0.000009,0.000099,0.000047,0.00001,0.000009,0.000129,0.000126,0.00002,0.000129
7/13/2015,194.64,0.0109,0.000017,0.000047,0.000009,0.000004,0.000036,0.000017,0.000003,0.000004,0.000047,0.000047,0.000009,0.000047
7/14/2015,195.53,0.0046,0.000006,0.000006,0.000005,0.000002,0.000007,0.000006,0.000003,0.000002,0.000006,0.000006,0.000005,0.000006
7/15/2015,195.44,-0.0004,0.000014,0.000014,0.000015,0.000007,0.000014,0.000013,0.000006,0.000007,0.000011,0.000014,0.000015,0.000011
7/16/2015,196.96,0.0078,0.00001,0.000016,0.00001,0.000003,0.000009,0.000009,0.000002,0.000003,0.000012,0.000016,0.00001,0.000012
7/17/2015,197.15,0.0009,0.000007,0.000006,0.000004,0.000004,0.000011,0.000007,0.000002,0.000004,0.000006,0.000006,0.000004,0.000006
7/20/2015,197.29,0.0007,0.000009,0.000009,0.000009,0.000005,0.000007,0.000009,0.000004,0.000005,0.000006,0.000009,0.000009,0.000006
7/21/2015,196.49,-0.0041,0.00001,0.000011,0.00001,0.000006,0.000011,0.00001,0.000007,0.000006,0.000012,0.000011,0.00001,0.000012
7/22/2015,196.06,-0.0022,0.000022,0.000019,0.000011,0.000013,0.000016,0.000022,0.000005,0.000013,0.000019,0.000019,0.000011,0.000019
7/23/2015,194.99,-0.0055,0.000015,0.000016,0.000013,0.000011,0.000025,0.000014,0.00001,0.000011,0.000016,0.000016,0.000013,0.000016
7/24/2015,192.95,-0.0105,0.000021,0.00002,0.000022,0.000014,0.000023,0.000021,0.000012,0.000014,0.000021,0.00002,0.000022,0.000021
7/27/2015,191.83,-0.0058,0.000033,0.00006,0.000045,0.000042,0.000048,0.000031,0.000015,0.000042,0.000077,0.00006,0.000045,0.000077
7/28/2015,194.22,0.0124,0.000024,0.000029,0.000027,0.000009,0.000026,0.000022,0.000011,0.000009,0.000031,0.000029,0.000027,0.000031
7/29/2015,195.57,0.007,0.00003,0.00002,0.000021,0.000007,0.000014,0.000031,0.000013,0.000007,0.000021,0.00002,0.000021,0.000021
7/30/2015,195.62,0.0002,0.000019,0.000021,0.000022,0.000013,0.000029,0.000019,0.000007,0.000013,0.000028,0.000021,0.000022,0.000028
7/31/2015,195.28,-0.0018,0.000017,0.000015,0.000012,0.000008,0.000014,0.000018,0.000006,0.000008,0.000016,0.000015,0.000012,0.000016
8/3/2015,194.61,-0.0034,0.000024,0.000032,0.000027,0.000019,0.00004,0.000023,0.000015,0.000019,0.000027,0.000032,0.000027,0.000027
8/4/2015,194.23,-0.002,0.000024,0.000023,0.00002,0.000013,0.000025,0.000023,0.00001,0.000013,0.000026,0.000023,0.00002,0.000026
8/5/2015,194.95,0.0037,0.000019,0.000042,0.000024,0.00001,0.000041,0.000018,0.000011,0.00001,0.000049,0.000042,0.000024,0.000049
8/6/2015,193.33,-0.0084,0.000023,0.000029,0.000029,0.000021,0.000041,0.000021,0.000019,0.000021,0.000037,0.000029,0.000029,0.000037
8/7/2015,192.93,-0.0021,0.00003,0.000033,0.00003,0.00002,0.000022,0.00003,0.000014,0.00002,0.000033,0.000033,0.00003,0.000033
8/10/2015,195.44,0.0129,0.000018,0.000046,0.000011,0.000003,0.000041,0.000017,0.000005,0.000003,0.000044,0.000046,0.000011,0.000044
8/11/2015,193.62,-0.0094,0.000039,0.000068,0.000035,0.000053,0.000051,0.000035,0.000027,0.000053,0.000068,0.000068,0.000035,0.000068
8/12/2015,193.86,0.0012,0.000048,0.000115,0.000077,0.000078,0.000098,0.000047,0.00004,0.000078,0.000092,0.000115,0.000077,0.000092
8/13/2015,193.65,-0.0011,0.000029,0.000041,0.00003,0.000022,0.000032,0.000027,0.000013,0.000022,0.000036,0.000041,0.00003,0.000036
8/14/2015,194.26,0.0032,0.000015,0.000017,0.000014,0.000007,0.000015,0.000014,0.000006,0.000007,0.000015,0.000017,0.000014,0.000015
8/17/2015,195.38,0.0057,0.000017,0.000035,0.00002,0.000021,0.000043,0.000016,0.000008,0.000021,0.000041,0.000035,0.00002,0.000041
8/18/2015,194.79,-0.003,0.000017,0.000014,0.000012,0.000009,0.00001,0.000016,0.000007,0.000009,0.00001,0.000014,0.000012,0.00001
8/19/2015,193.26,-0.0079,0.000056,0.00009,0.000074,0.000059,0.000109,0.000054,0.00004,0.000059,0.000116,0.00009,0.000074,0.000116
8/20/2015,189.3,-0.0207,0.000068,0.000115,0.000081,0.000095,0.000094,0.000064,0.000048,0.000095,0.000086,0.000115,0.000081,0.000086
8/21/2015,183.38,-0.0318,0.000153,0.000231,0.00019,0.000183,0.00022,0.000148,0.000129,0.000183,0.000207,0.000231,0.00019,0.000207
8/24/2015,175.88,-0.0417,0.001299,0.00373,0.00216,0.002809,0.001922,0.0012,0.000668,0.002809,0.002403,0.00373,0.00216,0.002403
8/25/2015,173.73,-0.0123,0.000319,0.000735,0.000388,0.000292,0.000707,0.00031,0.000119,0.000292,0.000747,0.000735,0.000388,0.000747
8/26/2015,180.64,0.039,0.000409,0.000808,0.000505,0.000208,0.000442,0.000398,0.000269,0.000208,0.000696,0.000808,0.000505,0.000696
8/27/2015,184.8,0.0228,0.000213,0.00036,0.000273,0.000099,0.000426,0.000203,0.00011,0.000099,0.00037,0.00036,0.000273,0.00037
8/28/2015,184.87,0.0004,0.000102,0.000091,0.000091,0.000046,0.000072,0.000101,0.000058,0.000046,0.000105,0.000091,0.000091,0.000105
8/31/2015,183.3,-0.0086,0.000076,0.000119,0.000114,0.000068,0.000099,0.000074,0.000063,0.000068,0.000101,0.000119,0.000114,0.000101
9/1/2015,177.94,-0.0296,0.000271,0.000504,0.000176,0.000442,0.000355,0.000248,0.000105,0.000442,0.000442,0.000504,0.000176,0.000442
9/2/2015,181.32,0.0188,0.000139,0.000212,0.000114,0.000057,0.000167,0.00013,0.000077,0.000057,0.000228,0.000212,0.000114,0.000228
9/3/2015,181.54,0.0012,0.000091,0.000099,0.000088,0.000046,0.000099,0.000087,0.000058,0.000046,0.00011,0.000099,0.000088,0.00011
9/4/2015,178.7,-0.0158,0.000106,0.000207,0.000116,0.000172,0.000136,0.0001,0.00005,0.000172,0.000183,0.000207,0.000116,0.000183
9/8/2015,183.22,0.025,0.000074,0.000216,0.000061,0.000016,0.000219,0.000069,0.000031,0.000016,0.00024,0.000216,0.000061,0.00024
9/9/2015,180.72,-0.0138,0.000094,0.000124,0.000071,0.000053,0.00014,0.000089,0.000044,0.000053,0.000136,0.000124,0.000071,0.000136
9/10/2015,181.73,0.0056,0.000106,0.000077,0.000078,0.000032,0.000125,0.000102,0.000049,0.000032,0.000101,0.000077,0.000078,0.000101
9/11/2015,182.55,0.0045,0.00005,0.000065,0.000048,0.000032,0.000052,0.000048,0.000027,0.000032,0.000047,0.000065,0.000048,0.000047
9/14/2015,181.85,-0.0039,0.000034,0.000036,0.000035,0.000022,0.000042,0.000033,0.000015,0.000022,0.000047,0.000036,0.000035,0.000047
9/15/2015,184.14,0.0125,0.000033,0.000031,0.000026,0.000008,0.000036,0.000033,0.000016,0.000008,0.000026,0.000031,0.000026,0.000026
9/16/2015,185.71,0.0085,0.000028,0.000035,0.000029,0.00001,0.000039,0.000028,0.000013,0.00001,0.000039,0.000035,0.000029,0.000039
9/17/2015,185.3,-0.0022,0.000146,0.000164,0.000161,0.000093,0.000153,0.000146,0.00002,0.000093,0.000138,0.000164,0.000161,0.000138
9/18/2015,182.22,-0.0168,0.000093,0.000185,0.000097,0.000152,0.000171,0.000089,0.000064,0.000152,0.000199,0.000185,0.000097,0.000199
9/21/2015,183.22,0.0055,0.000053,0.000076,0.000055,0.000038,0.00009,0.000052,0.000038,0.000038,0.000083,0.000076,0.000055,0.000083
9/22/2015,180.86,-0.013,0.000077,0.000171,0.00009,0.000131,0.000104,0.000072,0.000048,0.000131,0.000135,0.000171,0.00009,0.000135
9/23/2015,180.58,-0.0015,0.000043,0.000057,0.000049,0.000032,0.000048,0.000041,0.000036,0.000032,0.000046,0.000057,0.000049,0.000046
9/24/2015,179.95,-0.0035,0.000081,0.000109,0.000098,0.000059,0.000122,0.000078,0.000055,0.000059,0.000133,0.000109,0.000098,0.000133
9/25/2015,179.89,-0.0003,0.000084,0.000107,0.000093,0.000051,0.000103,0.00008,0.000032,0.000051,0.000128,0.000107,0.000093,0.000128
9/28/2015,175.27,-0.0261,0.000094,0.000133,0.000078,0.000108,0.000137,0.000089,0.000057,0.000108,0.000139,0.000133,0.000078,0.000139
9/29/2015,175.43,0.0009,0.000109,0.00014,0.000133,0.000061,0.000134,0.000107,0.000104,0.000061,0.000167,0.00014,0.000133,0.000167
9/30/2015,178.7,0.0185,0.000084,0.000224,0.000117,0.000045,0.000173,0.000081,0.00005,0.000045,0.000265,0.000224,0.000117,0.000265
10/1/2015,179.2,0.0028,0.000097,0.00013,0.000128,0.000069,0.000086,0.000094,0.000067,0.000069,0.000096,0.00013,0.000128,0.000096
10/2/2015,181.88,0.0148,0.000122,0.000287,0.00013,0.000215,0.000217,0.000114,0.000104,0.000215,0.000254,0.000287,0.00013,0.000254
10/5/2015,185.12,0.0176,0.000042,0.000079,0.00006,0.000012,0.000085,0.00004,0.000028,0.000012,0.000107,0.000079,0.00006,0.000107
10/6/2015,184.48,-0.0034,0.000054,0.000047,0.000046,0.000027,0.000054,0.000053,0.000031,0.000027,0.000058,0.000047,0.000046,0.000058
10/7/2015,185.99,0.0082,0.000067,0.00009,0.000077,0.000034,0.00009,0.000065,0.000058,0.000034,0.000117,0.00009,0.000077,0.000117
